"Date","team_id","team_abbr","Dribbling_Field","Fouling_Field","Interrupting_Field","Passing_Field","Receiving_Field","Shooting_Field","Claiming_GK","Fielding_GK","Handling_GK","Passing_GK","Shotstopping_GK","Sweeping_GK","offensive_gplus","team_xgoals","opposition_team_id","opposition_team_abbr"
2015-07-26,"9z5k7Yg5A3","PHI",0.0959,-0.2259,0.105,0.0471,-0.1184,0.0756,0.0021,0.0101,-0.0298,0.0022,-0.1642,-0.0011,0.1024,1.0138,"EKXMeX3Q64","DCU"
2015-07-26,"APk5LGOMOW","MTL",0.1811,0.0672,-0.0409,-0.02,-0.2317,0.0191,0.0021,0.0053,0.0022,-4e-04,0.0262,-0.0089,-0.0519,0.9695,"jYQJ19EqGR","SEA"
2015-07-26,"EKXMeX3Q64","DCU",0.1347,0.2059,0.0689,0.1765,0.0787,0.0978,-0.0114,0.0061,0.0171,0.0493,-0.2702,-0.002,0.537,2.4025,"9z5k7Yg5A3","PHI"
2015-07-26,"jYQJ19EqGR","SEA",-0.272,-0.0747,-0.0321,-0.2491,-0.1875,-0.2444,0.0021,0.0076,0.0291,-0.0055,-0.3321,0.0218,-0.9585,0.1853,"APk5LGOMOW","MTL"
2015-07-26,"jYQJ8EW5GR","ORL",-0.275,-0.011,-0.2885,0.0353,0.263,0.0218,0.0028,0.0541,0.0204,0.0021,-2.0005,-0.0011,0.0472,1.1583,"Vj58weDM8n","NYC"
2015-07-26,"kaDQ0wRqEv","LAG",0.0231,-0.0738,-0.2543,-0.3401,-0.2899,-0.14,0.0037,0.0054,-0.015,-0.0253,-0.7026,-0.0036,-0.7722,0.5487,"YgOMngl5wN","HOU"
2015-07-26,"mKAqBBmqbg","FCD",0.0775,-0.0719,0.171,0.2803,-0.1127,-0.0544,0.002,0.0083,-0.0092,-0.0106,-0.1371,-0.0011,0.1801,2.2181,"WBLMvYAQxe","POR"
2015-07-26,"Vj58weDM8n","NYC",0.3645,-0.0317,0.4349,-0.2542,-0.1275,-0.0402,0.0021,0.0082,0.0178,-0.0044,-0.2008,-0.0011,-0.0618,1.9266,"jYQJ8EW5GR","ORL"
2015-07-26,"WBLMvYAQxe","POR",0.2403,-0.1146,0.0964,-0.1072,-0.0459,-0.1258,0.0182,0.0057,0.0135,-0.0056,-1.6302,0.0067,-0.0442,1.8556,"mKAqBBmqbg","FCD"
2015-07-26,"X0Oq66zq6D","CHI",0.1469,0.1558,-0.0277,-0.0378,-0.5153,-0.0554,0.0021,0.0098,0.0353,0.0294,0.1487,-0.0526,-0.4322,1.6575,"19vQ2095K6","NER"
2015-07-26,"YgOMngl5wN","HOU",0.4782,0.0545041752,0.0856,-0.1976,-0.5031,-0.0194,0.0129,0.006,0.0213,-0.0316,0.3005,-0.001,-0.2735,1.2514,"kaDQ0wRqEv","LAG"
2015-07-27,"0KPqjA456v","SJE",0.0439,-0.1976,-0.1499,0.0168,-0.3361,-0.0864,0.003,0.0108,0.0084,-0.0091,-0.3602,-0.1547,-0.3709,0.7389,"lgpMOvnQzy","VAN"
2015-07-27,"lgpMOvnQzy","VAN",0.4045,0.24,-0.1599,-0.1982,-0.1066,0.0695,-0.0033,-0.0026,0.0026,0.0153,-0.8011,0.058,0.1845,2.1992,"0KPqjA456v","SJE"
2015-08-01,"9z5k7Yg5A3","PHI",-0.0938,-0.0982,-0.0275,0.1337,0.0356,-0.1024,0.0021,0.0052,0.0017,-0.0342,-0.4099,-0.0027,-0.0611,1.1748,"a2lqRX2Mr0","NYRB"
2015-08-01,"a2lqR4JMr0","RSL",0.3203,-0.1647,-0.0216,-0.1417,0.2033,0.1509,-0.1238,-0.0018,-0.0489,-0.0052,-0.3524,-0.0011,0.5276,1.9856,"EKXMeX3Q64","DCU"
2015-08-01,"a2lqRX2Mr0","NYRB",-0.13,0.064,-0.0338,-0.0641,0.0546,-0.1753,0.0094,0.0156,-0.0012,-0.0224,0.1244,0.0335,-0.3372,1.8546,"9z5k7Yg5A3","PHI"
2015-08-01,"APk5LGOMOW","MTL",1.0086,0.0243,0.2358,-0.1354,-0.0172,0.0579,9e-04,0.0058,-0.0132,0.0019,-0.1403,0.0117,0.9158,2.755,"Vj58weDM8n","NYC"
2015-08-01,"EKXMeX3Q64","DCU",0.2047,0.1835,-0.4,0.1279,0.0615,0.2348,0.0019,0.0077,-0.1859,0.0051,0.0695,-0.0314,0.634,3.1918,"a2lqR4JMr0","RSL"
2015-08-01,"jYQJ8EW5GR","ORL",0.0597,-0.0273,0.0951,0.2715,0.3107,0.1324,0.003,0.0107,0.0291,1e-04,-0.5434,0.0146,0.7744,1.9582,"mvzqoLZQap","CLB"
2015-08-01,"mvzqoLZQap","CLB",-0.1409,0.0091,0.2681,0.0393,-0.0871,-0.1019,0.0117,0.0013,-0.0067,0.0164,-0.7825,0.0725,-0.2742,0.9024,"jYQJ8EW5GR","ORL"
2015-08-01,"Vj58weDM8n","NYC",0.347,0.2345,-0.6482,-0.0828,-0.1264,-0.023,0.0021,-0.2466,0.0912,0.0566,-0.3038,-0.1041,0.1714,1.677,"APk5LGOMOW","MTL"
2015-08-02,"0KPqjA456v","SJE",0.285,-0.1994,0.2753,-0.2093,-0.3013,-0.0885,0.0021,0.007,-0.0511,0.0533,1.1851,-0.0041,-0.2608,0.6526,"WBLMvYAQxe","POR"
2015-08-02,"19vQ2095K6","NER",-0.2219,0.2076,-0.2794,0.0891,0.3506904119,-0.0712,0.007,0.006,0.0156,-0.0012,-0.2722,0.036,0.1454904119,2.4114,"kRQabn8MKZ","TOR"
2015-08-02,"jYQJ19EqGR","SEA",-0.0586,-0.0179,0.0629,0.2092,-0.3593,-0.1646,0.02,0.0096,0.0523,-0.0083,-0.9741,0.0102,-0.3816,1.0025,"lgpMOvnQzy","VAN"
2015-08-02,"kaDQ0wRqEv","LAG",0.3637,-0.0882,-0.1537,-0.0825,-0.2221,-0.0189,-0.0042,0.0108,0.0104,0.0036,-0.3374,-0.0011,0.0438,2.0947,"pzeQZ6xQKw","COL"
2015-08-02,"kRQabn8MKZ","TOR",-0.0271,-0.148,-0.4535,-0.1313,-0.1183,-0.1275,0.0017,-0.0113,-0.036,0.0147,-0.1383,-0.008,-0.3895,0.7878,"19vQ2095K6","NER"
2015-08-02,"lgpMOvnQzy","VAN",-0.363,-0.0147,0.3318,-0.0608,0.0072,-0.0402,0.0021,0.0102,0.0098,-0.0036,0.474,-0.0088,-0.4604,0.9731,"jYQJ19EqGR","SEA"
2015-08-02,"mKAqBBmqbg","FCD",-0.0024,-0.1767,0.0692,0.1912,0.00919999999999999,-0.1047,-2e-04,0.0064,0.0359,0.0027,0.4653,-0.0112,0.096,1.1841,"X0Oq66zq6D","CHI"
2015-08-02,"pzeQZ6xQKw","COL",0.1293,0.0833,0.1101,-0.0333,-0.3642,-0.0654,5e-04,0.007,-0.0425,-0.0053,-0.6236,-0.0039,-0.3389,0.8078,"kaDQ0wRqEv","LAG"
2015-08-02,"WBLMvYAQxe","POR",0.0803,0.2177,-0.3986,-0.225,-0.1093,-0.0222,0.0195,0.0148,0.041,0.019,0.1765,0.0099,-0.2572,1.7555,"0KPqjA456v","SJE"
2015-08-02,"X0Oq66zq6D","CHI",0.0911,0.0092,0.3592,-0.013,-0.3427,-0.1186,0.0023,-0.0205,0.0234,0.0076,0.3801,-0.0081,-0.3756,1.9316,"mKAqBBmqbg","FCD"
2015-08-02,"YgOMngl5wN","HOU",-0.2261,-0.0032,-0.2127,-0.0583,-0.1049,-0.1286,2e-04,0.0163,-0.0467,0.0302,-0.0194,-0.0046,-0.4877,0.5139,"Z2vQ1xlqrA","SKC"
2015-08-02,"Z2vQ1xlqrA","SKC",0.4556,0.002,-0.1437,-0.0876,0.0682,-0.0569,0.0023,0.006,0.0822,0.0153,-0.1851,-0.0029,0.3946,1.0636,"YgOMngl5wN","HOU"
2015-08-06,"a2lqRX2Mr0","NYRB",0.2135,0.0492,-0.0376,-0.0725,0.2633,-0.07,0.0011,0.0067,-0.0096,-0.0108,-0.2702,-0.0024,0.3235,1.2611,"APk5LGOMOW","MTL"
2015-08-06,"APk5LGOMOW","MTL",-0.1079,-0.0353,0.146,-0.1891,-0.2141,-0.169,0.0067,5e-04,0.0033,0.0191,-0.0448,0.104,-0.661,0.4414,"a2lqRX2Mr0","NYRB"
2015-08-06,"jYQJ8EW5GR","ORL",-0.2119,-0.2839,0.0265,-0.1698,-0.1906,-0.1777,0.0196,0.006,0.0179,0.0062,-0.9376,-0.0058,-0.7438,0.5004,"kRQabn8MKZ","TOR"
2015-08-06,"kRQabn8MKZ","TOR",-0.141,0.2638,0.3727,0.5362,0.3229,0.1316,0.0102,0.0061,0.0338,-0.0291,-0.1243,0.1026,0.8206,2.6935,"jYQJ8EW5GR","ORL"
2015-08-08,"9z5k7Yg5A3","PHI",0.3915,0.0227,-0.007,-0.1472,0.0447,-0.0314,0.0022,0.0065,0.021,-0.0105,0.0719,-0.0139,0.2471,1.4084,"jYQJ8EW5GR","ORL"
2015-08-08,"jYQJ8EW5GR","ORL",-0.2322,-0.02,0.7303,0.1426,-0.1799,-0.1659,-0.0187,0.0098,0.0041,-0.0047,1.1712,0.013,-0.4401,0.6375,"9z5k7Yg5A3","PHI"
2015-08-08,"kRQabn8MKZ","TOR",-0.2383,-0.1165,-0.1591,-0.0194,-0.1303,-0.0308,0.0262,0.0141,-0.015,0.0335,-0.9822,-0.0142,-0.3853,0.8595,"Z2vQ1xlqrA","SKC"
2015-08-08,"WBLMvYAQxe","POR",0.4214,-0.0165,0.0651,-0.2489,-0.1334,0.0028,0.0172,0.0062,0.055,-0.1943,0.3157,0.008,-0.1524,1.7437,"X0Oq66zq6D","CHI"
2015-08-08,"X0Oq66zq6D","CHI",-0.0352,0.0236,0.0421,-0.0716,-0.5156,-0.181,0.0021,0.0016,0.0088,0.0177,-0.0078,-0.6175,-0.7857,0.8247,"WBLMvYAQxe","POR"
2015-08-08,"Z2vQ1xlqrA","SKC",-0.0648,0.101,0.3459,-0.371,-0.1789,-0.0525,0.038,0.0154,-0.0656,-0.0075,0.3915,0.0551,-0.6747,1.7606,"kRQabn8MKZ","TOR"
2015-08-09,"0KPqjA456v","SJE",0.4371,-0.0114,-0.1516,0.0171,-0.1002,-0.147,0.0142,0.0169,0.0195,-0.0137,-0.3872,0.0246,0.1933,1.4612,"YgOMngl5wN","HOU"
2015-08-09,"a2lqR4JMr0","RSL",-0.1668,-0.2791,-0.1002,-0.2372,-0.3953,-0.2168,0.0021,0.0107,0.0276,-0.0078,-0.4858,0.0755,-1.0239,0.2265,"lgpMOvnQzy","VAN"
2015-08-09,"a2lqRX2Mr0","NYRB",-0.11,0.009,0.4632,-0.0411,0.0937,-0.0214,0.0114,0.0053,-0.0233,-0.0031,0.1736,0.0109,-0.0819,1.3809,"Vj58weDM8n","NYC"
2015-08-09,"APk5LGOMOW","MTL",0.0982,0.097,-0.0649,0.1132,0.1722,0.0089,-0.0121,0.0034,0.0023,-0.0072,-0.1941,0.0074,0.3853,1.7383,"EKXMeX3Q64","DCU"
2015-08-09,"EKXMeX3Q64","DCU",-0.1768,-0.1299,-0.0243,-0.2898,-0.5628,-0.2955,-0.0026,0.0062,-0.031,-0.0145,0.4348,-0.0011,-1.3394,0.2189,"APk5LGOMOW","MTL"
2015-08-09,"jYQJ19EqGR","SEA",-0.1195,-0.0066,0.3342,-0.1168,-0.3901,-0.1063,0.0021,-0.0042,-0.0108,0.0083,-0.2522,0.002,-0.7244,0.6888,"kaDQ0wRqEv","LAG"
2015-08-09,"kaDQ0wRqEv","LAG",0.6334,-0.014,-0.1807,0.3147,-0.1189,0.0416,-0.1089,0.0028,0.0345,-0.0049,0.0588,0.0198,0.8659,2.4519,"jYQJ19EqGR","SEA"
2015-08-09,"lgpMOvnQzy","VAN",0.2526,0.2158,-0.1396,-0.5541,0.2361,0.0216,0.0021,-0.0014,-0.0233,0.0084,0.1496,-0.0041,-0.0354,2.2933,"a2lqR4JMr0","RSL"
2015-08-09,"mvzqoLZQap","CLB",0.3322,-0.0905,0.1954,-0.1767,0.118,0.0953,-0.1682,0.0064,-0.053,0.0405,0.3775,-0.2169,0.4093,2.2504,"pzeQZ6xQKw","COL"
2015-08-09,"pzeQZ6xQKw","COL",0.0346,0.0336,0.1889,-0.0853,-0.0747,-0.0306,0.0022,0.0117,-0.1543,0.0269,-0.4705,-0.0773,-0.1291,1.5696,"mvzqoLZQap","CLB"
2015-08-09,"Vj58weDM8n","NYC",0.2431,-0.0423,0.9114,-0.3061,-0.0788,-0.0738,0.0021,0.009,0.058,0.0245,-0.7009,-0.192,-0.1911,0.974,"a2lqRX2Mr0","NYRB"
2015-08-09,"YgOMngl5wN","HOU",0.3577,0.012,0.0213,-0.0193,0.2864,-0.1214,-0.4742,0.0063,0.0139,-0.0092,0.0385,-0.0102,0.4942,1.6793,"0KPqjA456v","SJE"
2015-08-13,"EKXMeX3Q64","DCU",-0.0913,-0.0406,-0.2141,-0.0516,-0.0739,-0.1604,0.0053,0.0101,-0.0209,0.0013,-0.4136,0.1529,-0.3759,0.671,"Vj58weDM8n","NYC"
2015-08-13,"Vj58weDM8n","NYC",0.7486,0.0172,-0.064,0.1838,0.1432,0.2121016207,0.0021,0.0036,0.0987,-0.0169,0.4327,0.2253,1.2708016207,2.2645,"EKXMeX3Q64","DCU"
2015-08-15,"0KPqjA456v","SJE",0.2975,0.066,-0.2958,-0.3038,0.2488,0.0723,0.0425,0.0056,-0.0209,-0.0059,0.3157,-0.0011,0.3089,1.532,"pzeQZ6xQKw","COL"
2015-08-15,"19vQ2095K6","NER",0.2721,0.1155,-0.3512,-0.2684,-0.3468,-0.0831,0.0017,0.0082,0.0103,0.0094,0.0447,0.0021,-0.4168,1.1799,"YgOMngl5wN","HOU"
2015-08-15,"a2lqRX2Mr0","NYRB",0.2125,-0.0229,0.0402,-0.0308,-0.0238,0.0238,0.0035,0.0035,0.0012,-0.021,0.1226,-0.0066,0.1607,1.8978,"kRQabn8MKZ","TOR"
2015-08-15,"kRQabn8MKZ","TOR",-0.174,-0.0111,0.2533,-0.2605,-0.2182,-0.1998,0.0224,0.0055,-0.007,-0.0187,-0.0222,-0.0011,-0.8712,0.4786,"a2lqRX2Mr0","NYRB"
2015-08-15,"pzeQZ6xQKw","COL",-0.2296,-0.0501,0.1357,-0.3345,-0.0856,-0.1444,0.0033,0.0069,0.0586,0.019,0.2988,-0.0263,-0.7751,0.3124,"0KPqjA456v","SJE"
2015-08-15,"YgOMngl5wN","HOU",-0.1176,-0.1403,-0.4496,-0.1316,-0.4495,-0.3156,0.0223,0.0034,-0.0069,0.0025,-0.335,-0.0014,-1.0118,0.3497,"19vQ2095K6","NER"
2015-08-16,"9z5k7Yg5A3","PHI",-0.0124,0.0457,-0.2503,0.2797,0.2268,0.0488,-0.2956,0.0094,0.0186,-0.0282,-0.4934,-0.0011,0.5147,2.2422,"X0Oq66zq6D","CHI"
2015-08-16,"a2lqR4JMr0","RSL",-0.0503,-0.0111,-0.4171,0.2186,0.3468,-0.113,0.0021,0.0102,0.0222,0.0411,0.6404,0.0291,0.4432,1.4396,"WBLMvYAQxe","POR"
2015-08-16,"jYQJ19EqGR","SEA",0.5289,0.2701,0.2408,0.3636,-0.0299,0.0865,0.0021,0.0023,0.0023,-0.0184,0.0264,-0.0011,0.9307,3.7318,"jYQJ8EW5GR","ORL"
2015-08-16,"jYQJ8EW5GR","ORL",-0.1142,-0.2698,-0.0049,-0.6627,-0.4333,-0.1289,0.0021,0.0078,-0.0327,0.0032,0.3232,-0.499,-1.3359,0.4216,"jYQJ19EqGR","SEA"
2015-08-16,"kaDQ0wRqEv","LAG",0.321,0.0019,0.0123,0.074,-0.1816,-0.0814,0.0081,0.011,-0.0179,-0.0081,0.1759,-0.0011,0.1239,1.5183,"mKAqBBmqbg","FCD"
2015-08-16,"lgpMOvnQzy","VAN",-0.0179,-0.0415,0.1299,-0.0435,-0.0702,-0.1266,-0.0087,0.0045,0.0048,-0.0149,-0.9611,0.136,-0.2731,1.5056,"Z2vQ1xlqrA","SKC"
2015-08-16,"mKAqBBmqbg","FCD",0.3328,-0.0098,-0.4079,0.00249999999999998,0.3255,0.0263,0.0021,0.0096,-0.0235,0.0046,-0.2317,0.1095,0.6917,2.1568,"kaDQ0wRqEv","LAG"
2015-08-16,"WBLMvYAQxe","POR",0.1537,-0.0081,0.2392,-0.1296,0.0123,-0.1183,0.0136,0.0078,0.0479,0.0151,1.3756,0.0159,-0.0668,1.0567,"a2lqR4JMr0","RSL"
2015-08-16,"X0Oq66zq6D","CHI",0.3959,-0.0555,-0.2648,-0.0301,-0.1286,-0.085,0.0129,0.006,-0.0286,-0.0111,-0.256,-0.0011,0.1411,1.6277,"9z5k7Yg5A3","PHI"
2015-08-16,"Z2vQ1xlqrA","SKC",-0.3163,0.046,-0.4276,0.4299,0.2462,0.1024,0.0021,0.0064,-0.0779,-0.0041,-0.7526,-0.0011,0.4581,2.1568,"lgpMOvnQzy","VAN"
2015-08-19,"mvzqoLZQap","CLB",0.1897,-0.0336,-0.1296,0.1451,0.4454,0.0942,0.0021,0.0065,0.028,-0.0143,0.283,-0.0011,0.8601,1.8626,"Vj58weDM8n","NYC"
2015-08-19,"Vj58weDM8n","NYC",0.1778,-0.0081,0.4777,0.1081,0.2363,0.00939999999999999,0.0029,9e-04,-0.005,0.0084,-0.2702,0.0124,0.54,1.3785,"mvzqoLZQap","CLB"
2015-08-20,"0KPqjA456v","SJE",0.4357,0.2202083503,0.2539,0.283,-0.0864,0.1525,0.0242,0.005,0.0187,-1e-04,0.0662,-0.0076,0.7847,3.0204,"Z2vQ1xlqrA","SKC"
2015-08-20,"Z2vQ1xlqrA","SKC",-0.228,-0.2872,-0.557,-0.0863,-0.1508,-0.1754,9e-04,0.0102,-0.0556,-0.0226,-0.3631,-0.0122,-0.6631,0.6108,"0KPqjA456v","SJE"
2015-08-22,"0KPqjA456v","SJE",-0.0757,-0.1769,0.3464,-0.323,-0.3336,-0.1284,-0.2325,0.0241,-0.0165,0.0622,1.0772,0.0772,-0.7985,0.6095,"EKXMeX3Q64","DCU"
2015-08-22,"EKXMeX3Q64","DCU",-0.038,0.018,-0.1176,0.0534,0.2931,0.1497,0.0061,-0.0104,0.0023,0.0356,-0.7731,0.0354,0.4938,2.0192,"0KPqjA456v","SJE"
2015-08-22,"jYQJ8EW5GR","ORL",-0.2663051898,-0.3264,-0.442,-0.193,-0.2974,-0.223,0.0144,0.0155,-0.0371,-0.0079,-1.1853,-0.0322,-0.9876051898,0.3485,"kRQabn8MKZ","TOR"
2015-08-22,"kRQabn8MKZ","TOR",0.1499,0.0781,-0.1375,0.5815,0.1304,-0.0097,0.1295,0.006,0.0152,-0.0109,0.1155,-0.0133,0.8412,3.1508,"jYQJ8EW5GR","ORL"
2015-08-22,"mvzqoLZQap","CLB",-0.4612,0.0334,0.03,0.3277,0.3564,0.1123,0.003,0.006,0.0023,0.0286,-0.5775,-0.0032,0.3638,2.1077,"Z2vQ1xlqrA","SKC"
2015-08-22,"WBLMvYAQxe","POR",-0.2245,0.0729,0.0651,0.5542,0.3618,0.1404,0.0238,0.0083,0.017,0.0244,-0.8026,0.0057,0.8563,1.7598,"YgOMngl5wN","HOU"
2015-08-22,"YgOMngl5wN","HOU",0.0193,-0.079,0.3725,-0.0791,-0.2151,-0.1185,0.0358,0.0026,0.1048,-0.0062,0.0724,0.0016,-0.3996,1.1224,"WBLMvYAQxe","POR"
2015-08-22,"Z2vQ1xlqrA","SKC",-0.1502,-0.023,0.0482,-0.1812,-0.0271,-0.0909,-0.0036,-0.0022,-0.0421,0.018,0.2146,-0.0216,-0.4314,0.8393,"mvzqoLZQap","CLB"
2015-08-23,"9z5k7Yg5A3","PHI",0.0197,-0.1424,0.2675,-0.2081,-0.2404,-0.1217,0.0019,0.0046,-0.0461,-0.0149,0.7783,-0.0011,-0.5654,0.9664,"APk5LGOMOW","MTL"
2015-08-23,"a2lqR4JMr0","RSL",0.0515,0.1856,0.3711,-0.0934,0.0868,-0.0981,0.0034,0.005,0.0238,0.0333,0.2086,-0.0062,-0.0199,2.0057,"jYQJ19EqGR","SEA"
2015-08-23,"APk5LGOMOW","MTL",-0.00439999999999999,0.0851,-0.1534,0.1162,-0.1473,-0.1153,0.0031,0.0096,0.0018,0.0291,-0.0653,-0.0011,-0.1217,1.2394,"9z5k7Yg5A3","PHI"
2015-08-23,"jYQJ19EqGR","SEA",-0.3365,-0.2898,-0.0448,-0.00810000000000001,-0.1678,-0.2168,-0.0157,-0.0109,0.0126,0.0306,-0.0296,-0.006,-0.6986,0.5832,"a2lqR4JMr0","RSL"
2015-08-23,"kaDQ0wRqEv","LAG",0.4425,-0.0302,0.0837,0.1751,0.6069,0.3524,0.0021,0.0039,0.0256,-0.0015,-0.043,-0.004,1.5754,3.4885,"Vj58weDM8n","NYC"
2015-08-23,"lgpMOvnQzy","VAN",-0.2194,-0.0424,0.1007,-0.0405,-0.1243,-0.1826,0.0147,0.0094,0.0155,-0.0169,0.1515,0.0117,-0.5837,0.8001,"mKAqBBmqbg","FCD"
2015-08-23,"mKAqBBmqbg","FCD",0.425,0.0443,0.0329,-0.3869,-0.4123,-0.1579,0.0021,0.0064,0.0131,-0.005,-0.3588,0.0183,-0.5371,0.3664,"lgpMOvnQzy","VAN"
2015-08-23,"pzeQZ6xQKw","COL",-0.0936,-0.0239,0.4019,-0.0918,0.0625,-0.0595,-0.0194,-0.048,0.0214,-0.0238,0.3564,-0.0107,-0.2062,0.9161,"X0Oq66zq6D","CHI"
2015-08-23,"Vj58weDM8n","NYC",0.3546,0.0135,0.0471,-0.1903,-0.2235,-0.0194,0.0149,0.0027,-0.0398,-0.0029,-2.5407,-0.2949,-0.0815,1.6697,"kaDQ0wRqEv","LAG"
2015-08-23,"X0Oq66zq6D","CHI",0.3429,0.0379,-0.3665,0.2199,-0.1737,0.0273,0.0021,0.0078,-0.0152,0.0307,-0.1237,0.0025,0.4471,1.4777,"pzeQZ6xQKw","COL"
2015-08-27,"a2lqRX2Mr0","NYRB",0.0365,0.2517,-0.3848,-0.0203,-0.0918,0.0414,0.008,-0.0127,-0.0726,-0.0129,0.7063,0,-0.0471,1.5655,"X0Oq66zq6D","CHI"
2015-08-27,"pzeQZ6xQKw","COL",-0.0319,-0.027,-0.2885,-0.00010000000000002,0.0826,-0.1528,0.0305,0.0078,-0.0151,0.0125,-0.1668,-0.0116,-0.0897,1.8166,"YgOMngl5wN","HOU"
2015-08-27,"X0Oq66zq6D","CHI",0.3055,-0.2714,0.1494,0.0572,-0.2251,0.0922,0.0021,0.0058,0.0023,-0.0218,-0.2901,0.0045,0.208,1.281,"a2lqRX2Mr0","NYRB"
2015-08-27,"YgOMngl5wN","HOU",-0.125,-0.00659999999999996,-0.6241,-0.121,-0.5778,-0.2786,0.0026,0.0122,0.0185,-5e-04,0.0505,0.0142,-1.1029,0.8992,"pzeQZ6xQKw","COL"
2015-08-29,"0KPqjA456v","SJE",0.4438,0.0041,0.1835,-0.1921,-0.1449,0.0994,0.0776,0.0062,-0.0492,-0.0052,0.4924,0.0066,0.201,1.593,"kaDQ0wRqEv","LAG"
2015-08-29,"19vQ2095K6","NER",-0.0108,0.0237,-0.2749,0.0928,-0.0318,-0.0756,0.0021,0.003,-0.0239,-0.0062,0.1834,0.0443,-0.0316,1.2491,"9z5k7Yg5A3","PHI"
2015-08-29,"9z5k7Yg5A3","PHI",-0.1433,-0.0221,0.0749,-0.0055,-0.2019,-0.1956,0.0084,0.0175,0.0611,0.0057,0.9385,0.0543,-0.5406,1.0012,"19vQ2095K6","NER"
2015-08-29,"APk5LGOMOW","MTL",0.051,-0.0368,-0.0891,-0.1311,-0.0745,-0.00799999999999999,0.0121,0.0021,-0.0138,0.0345,0.0652,0.0368,-0.1281,1.5873,"kRQabn8MKZ","TOR"
2015-08-29,"jYQJ8EW5GR","ORL",0.2335,0.0209,-0.0953,-0.2384,-0.000499999999999991,-0.0372,0.002,0.009,-0.0036,0.0159,-0.6434,-0.001,-0.0267,0.889,"X0Oq66zq6D","CHI"
2015-08-29,"kaDQ0wRqEv","LAG",0.032,-0.0303,0.1021,0.0825,-0.1532,-0.1503,0.0035,0.0036,-0.0578,-0.0067,0.9138,-0.0011,-0.1957,0.7588,"0KPqjA456v","SJE"
2015-08-29,"kRQabn8MKZ","TOR",-0.184,0.0199,-0.6039,0.0198,-0.3069,-0.031,0.0021,0.0064,0.0551,-0.0091,0.063,0.1206,-0.5112,1.2192,"APk5LGOMOW","MTL"
2015-08-29,"mvzqoLZQap","CLB",-0.1385,-0.024,0.00509999999999999,-0.1435,0.2113,0.1671,0.0295,0.0034,0.0598,0.0025,-0.4652,0.0401,0.0989000000000001,1.8414,"Vj58weDM8n","NYC"
2015-08-29,"Vj58weDM8n","NYC",0.3994,0.0162,0.3428,-0.0819,-0.0195,0.0044,0.0021,0.0103,0.0189,0.031,-0.8966,-0.001,0.3334,1.3925,"mvzqoLZQap","CLB"
2015-08-29,"X0Oq66zq6D","CHI",0.2366,-0.0431,0.1162,-0.0642,-0.428,-0.0885,0.0119,0.0059,0.0091,0.0152,0.4412,0.1395,-0.3289,0.8508,"jYQJ8EW5GR","ORL"
2015-08-30,"a2lqR4JMr0","RSL",-0.0447,-0.1272,-0.1766,-0.0285,-0.1514,-0.1705,-6e-04,0.0029,0.0078,0.0259,-0.295,0.0425,-0.3692,1.4938,"mKAqBBmqbg","FCD"
2015-08-30,"jYQJ19EqGR","SEA",-0.342,0.2186,0.3287,0.0885,-0.1447,-0.1489,0.0033,0.0061,-0.1814,-0.0206,0.3501,0.0831,-0.5677,1.4573,"WBLMvYAQxe","POR"
2015-08-30,"lgpMOvnQzy","VAN",0.0131,-0.0419,-0.117,0.013,-0.2088,-0.0704,0.0021,0.0022,0.0247,-0.0211,0.6541,-0.0011,-0.2742,0.6427,"YgOMngl5wN","HOU"
2015-08-30,"mKAqBBmqbg","FCD",0.4489,-0.0659,0.0469,-0.1129,-0.0879,0.2096,0.0196,0.0077,0.0068,-0.0236,0.1278,0.0895,0.4341,2.853,"a2lqR4JMr0","RSL"
2015-08-30,"pzeQZ6xQKw","COL",-0.03,-0.0181,-0.3858,-0.0592,-0.0321,-0.0783,0.0182,0.0108,0.0317,-0.0185,0.7256,0.0255,-0.2181,1.053,"Z2vQ1xlqrA","SKC"
2015-08-30,"WBLMvYAQxe","POR",-0.0856,0.0025,0.1801,0.0263,0.2822,0.1388,0.0031,-0.2478,0.0096,0.0105,-0.0183,0.0585,0.3722,1.5211,"jYQJ19EqGR","SEA"
2015-08-30,"YgOMngl5wN","HOU",-0.1353,0.0277,0.0255,0.189,0.0962,-0.0058,0.0016,0.009,0.0059,-0.009,0.1122,-0.033,0.1351,1.2053,"lgpMOvnQzy","VAN"
2015-08-30,"Z2vQ1xlqrA","SKC",0.1597,0.0121,-0.3897,-0.0114,-0.0171,-0.00950000000000001,-0.0054,0.026,0.0552,0.0269,-0.4795,-0.0011,0.1486,1.5297,"pzeQZ6xQKw","COL"
2015-08-31,"a2lqRX2Mr0","NYRB",0.3153,-0.0914,-0.0076,0.6187,0.7219,0.2496,0.0039,0.0054,0.0198,-0.0029,0.0621,0.0209,1.9026,3.3728,"EKXMeX3Q64","DCU"
2015-08-31,"EKXMeX3Q64","DCU",-0.3722,0.0626,0.1133,-0.1328,-0.3709,-0.2371,0.0043,-7e-04,0.0359,0.0119,-0.2041,0.0133,-1.1011,0.3483,"a2lqRX2Mr0","NYRB"
2015-09-05,"19vQ2095K6","NER",0.0271,0.0213,0.0218,0.2567,0.5197,0.194,0.0021,0.0046,-0.0016,-0.008,0.7376,-0.0011,0.9895,2.4785,"jYQJ8EW5GR","ORL"
